 45 1997-11-06T22:25 312.204    Lepping                None 1997-11-08T04:54:00 1997-11-08T14:54:00                None 
 45 1997-11-06T22:25 310.934         RC 1997-11-06T22:48:00 1997-11-07T04:00:00 1997-11-09T12:00:00 1997-11-04T06:10:00 
 45 1997-11-06T22:25 310.934       Wind 1997-11-06T22:25:00 1997-11-07T06:00:00 1997-11-08T22:46:00                None 
 46 1997-11-22T09:12 326.383     DREAMS 1997-11-22T09:13:30 1997-11-22T18:51:25 1997-11-23T12:49:30                None 
 46 1997-11-22T09:12 326.383    Lepping                None 1997-11-22T15:48:00 1997-11-23T12:48:00                None 
 46 1997-11-22T09:12 326.383         RC 1997-11-22T09:49:00 1997-11-22T19:00:00 1997-11-23T14:00:00 1997-11-19T17:00:00 
 46 1997-11-22T09:12 326.383       Wind 1997-11-22T09:12:00 1997-11-22T17:31:00 1997-11-23T18:43:00                None 
 47 1997-11-23T12:50 327.535         RC 1997-11-23T19:00:00 1997-11-24T00:00:00 1997-11-25T00:00:00                None 
 48 1997-12-10T04:33 344.189       CDAW 1997-12-10T04:30:00 1997-12-11T03:45:00 1997-12-11T09:00:00 1997-12-06T10:27:00 
 48 1997-12-10T04:33 344.189     DREAMS 1997-12-10T04:36:00 1997-12-10T18:26:26 1997-12-11T10:13:30                None 
 48 1997-12-10T04:33 344.189         RC 1997-12-10T05:26:00 1997-12-10T18:00:00 1997-12-12T00:00:00 1997-12-06T10:27:00 
 48 1997-12-10T04:33 344.189       Wind 1997-12-10T04:33:00 1997-12-10T19:11:00 1997-12-12T00:00:00                None 
 49 1997-12-11T10:14 345.426     DREAMS                None 1997-12-11T13:15:11 1997-12-11T23:52:07                None 
 50 1997-12-30T01:13 364.051         RC 1997-12-30T02:09:00 1997-12-30T10:00:00 1997-12-31T11:00:00 1997-12-26T02:31:00 
 50 1997-12-30T01:13 364.051       Wind 1997-12-30T01:13:00 1997-12-30T09:35:00 1997-12-31T08:51:00                None 
 51 1998-01-06T13:29   6.562     DREAMS 1998-01-06T13:30:00 1998-01-07T02:53:15 1998-01-08T07:27:45                None 
 51 1998-01-06T13:29   6.562    Lepping                None 1998-01-07T03:17:00 1998-01-08T08:17:00                None 
 51 1998-01-06T13:29   6.562         RC 1998-01-06T14:16:00 1998-01-07T01:00:00 1998-01-08T22:00:00 1998-01-02T23:28:00 
 51 1998-01-06T13:29   6.562       Wind 1998-01-06T13:29:00 1998-01-07T02:23:00 1998-01-08T07:54:00                None 
 52 1998-01-08T15:49   8.659    Lepping                None 1998-01-08T14:54:00 1998-01-08T21:54:00                None 
 52 1998-01-08T15:49   8.659       Wind                None 1998-01-08T15:35:00 1998-01-08T22:47:00                None 
 53 1998-01-09T08:23   9.349         RC                None 1998-01-09T07:00:00 1998-01-10T08:00:00                None 
 53 1998-01-09T08:23   9.349       Wind                None 1998-01-09T08:23:00 1998-01-09T20:38:00                None 
 54 1998-01-20T07:08  20.000     DREAMS                None 1998-01-20T17:19:30 1998-01-22T13:39:00                None 
 54 1998-01-20T07:08  20.000         RC 1998-01-20T00:00:00 1998-01-20T17:00:00 1998-01-21T04:00:00                None 
 55 1998-01-21T04:00  20.000     DREAMS                None 1998-01-20T17:19:30 1998-01-22T13:39:00                None 
 55 1998-01-21T04:00  21.167         RC 1998-01-21T04:00:00 1998-01-21T06:00:00 1998-01-22T13:00:00 1998-01-17T04:09:00 
 55 1998-01-21T04:00  21.167       Wind                None 1998-01-21T04:47:00 1998-01-22T13:26:00                None 
 56 1998-01-28T16:00  28.667     DREAMS                None 1998-01-29T23:03:45 1998-01-30T23:08:15                None 
