2000.47439 2000.47952 X 2000-06-21 15:00:00 2000-06-23 12:07:12
2000.47962 2000.48588 X 2000-06-23 13:00:00 2000-06-25 19:57:36
2000.48588 2000.49954 X 2000-06-25 20:00:00 2000-06-30 20:00:00
2000.50626 2000.51970 X 2000-07-03 07:00:00 2000-07-08 05:04:48
2000.51981 2000.56546 X 2000-07-08 06:00:00 2000-07-24 23:02:24
2000.57320 2000.58367 X 2000-07-27 19:00:00 2000-07-31 14:55:12
2000.59130 2000.60942 X 2000-08-03 10:00:00 2000-08-10 01:07:12
2000.60952 2000.61397 X 2000-08-10 02:00:00 2000-08-11 17:07:12
2000.61396 2000.62136 X 2000-08-11 17:00:00 2000-08-14 10:02:24
2000.62136 2000.63387 X 2000-08-14 10:00:00 2000-08-18 23:55:12
2000.64720 2000.65712 X 2000-08-23 21:00:00 2000-08-27 12:07:12
2000.65722 2000.66268 G 2000-08-27 13:00:00 2000-08-29 13:00:00
2000.65927 2000.67692 X 2000-08-28 07:00:00 2000-09-03 18:02:24
2000.68431 2000.68888 X 2000-09-06 11:00:00 2000-09-08 03:04:48
2000.68898 2000.69934 X 2000-09-08 04:00:00 2000-09-11 22:57:36
2000.69934 2000.70639 X 2000-09-11 23:00:00 2000-09-14 12:55:12
2000.71209 2000.73362 X 2000-09-16 15:00:00 2000-09-24 12:07:12
2000.73372 2000.74817 X 2000-09-24 13:00:00 2000-09-29 19:57:36
2000.73372 2000.73918 G 2000-09-24 13:00:00 2000-09-26 13:00:00
2000.74818 2000.75433 X 2000-09-29 20:00:00 2000-10-02 02:00:00
2000.76252 2000.77504 X 2000-10-05 02:00:00 2000-10-09 15:55:12
2000.78324 2000.78756 X 2000-10-12 16:00:00 2000-10-14 05:55:12
2000.78768 2000.80875 X 2000-10-14 07:00:00 2000-10-22 00:02:24
2000.78780 2000.79326 G 2000-10-14 08:00:00 2000-10-16 08:00:00
2000.80874 2000.82582 X 2000-10-22 00:00:00 2000-10-28 06:00:00
2000.80920 2000.81193 G 2000-10-22 04:00:00 2000-10-23 04:00:00
2000.82582 2000.83049 X 2000-10-28 06:00:00 2000-10-29 23:02:24
2000.83333 2000.84279 X 2000-10-31 00:00:00 2000-11-03 11:02:24
2000.84290 2000.85063 X 2000-11-03 12:00:00 2000-11-06 07:55:12
2000.85064 2000.85542 X 2000-11-06 08:00:00 2000-11-08 02:00:00
2000.85906 2000.87923 X 2000-11-09 10:00:00 2000-11-16 19:07:12
2000.89834 2000.90470 X 2000-11-23 19:00:00 2000-11-26 02:55:12
2000.90483 2000.92294 X 2000-11-26 04:00:00 2000-12-02 19:07:12
2000.92293 2000.92886 X 2000-12-02 19:00:00 2000-12-04 23:04:48
2000.93215 2000.94035 G 2000-12-06 04:00:00 2000-12-09 04:00:00
2000.93408 2000.95936 X 2000-12-06 21:00:00 2000-12-16 03:00:00
2000.98156 2001.00251 X 2000-12-24 06:00:00 2000-12-31 22:04:48
2001.00651 2001.02821 X 2001-01-02 09:00:00 2001-01-10 07:04:48
2001.02900 2001.03447 X 2001-01-10 14:00:00 2001-01-12 14:00:00
2001.03459 2001.05571 X 2001-01-12 15:00:00 2001-01-20 08:02:24
2001.05571 2001.07661 X 2001-01-20 08:00:00 2001-01-27 23:07:12
2001.07660 2001.09989 X 2001-01-27 23:00:00 2001-02-05 11:00:00
2001.09932 2001.10205 G 2001-02-05 06:00:00 2001-02-06 06:00:00
2001.10034 2001.11656 X 2001-02-05 15:00:00 2001-02-11 13:04:48
2001.11667 2001.13711 X 2001-02-11 14:00:00 2001-02-19 01:02:24
2001.11758 2001.12580 G 2001-02-11 22:00:00 2001-02-14 22:00:00
2001.13984 2001.15595 X 2001-02-20 01:00:00 2001-02-25 22:07:12
2001.15742 2001.17386 X 2001-02-26 11:00:00 2001-03-04 11:00:00
2001.15776 2001.16324 G 2001-02-26 14:00:00 2001-02-28 14:00:00
2001.17511 2001.18059 G 2001-03-04 22:00:00 2001-03-06 22:00:00
2001.17523 2001.19509 X 2001-03-04 23:00:00 2001-03-12 05:00:00
2001.21461 2001.22250 X 2001-03-19 08:00:00 2001-03-22 05:07:12
2001.22260 2001.23515 X 2001-03-22 06:00:00 2001-03-26 19:55:12
2001.23516 2001.24612 X 2001-03-26 20:00:00 2001-03-30 20:00:00
2001.24612 2001.25823 X 2001-03-30 20:00:00 2001-04-04 06:04:48
2001.25822 2001.26701 X 2001-04-04 06:00:00 2001-04-07 11:02:24
2001.26701 2001.28093 X 2001-04-07 11:00:00 2001-04-12 12:55:12
2001.28094 2001.29589 X 2001-04-12 13:00:00 2001-04-18 00:02:24
2001.29589 2001.31211 X 2001-04-18 00:00:00 2001-04-23 22:04:48
2001.31210 2001.34613 X 2001-04-23 22:00:00 2001-05-06 08:04:48
2001.35126 2001.36200 X 2001-05-08 05:00:00 2001-05-12 03:04:48
2001.36210 2001.37147 X 2001-05-12 04:00:00 2001-05-15 14:04:48
2001.36210 2001.36210 G 2001-05-12 04:00:00 2001-05-12 04:00:00
2001.37146 2001.39017 X 2001-05-15 14:00:00 2001-05-22 09:55:12
2001.39018 2001.40331 X 2001-05-22 10:00:00 2001-05-27 04:57:36
2001.39132 2001.39954 G 2001-05-22 20:00:00 2001-05-25 20:00:00
2001.40331 2001.41243 X 2001-05-27 05:00:00 2001-05-30 12:55:12
2001.41724 2001.43083 X 2001-06-01 07:00:00 2001-06-06 06:02:24
2001.41724 2001.41998 G 2001-06-01 07:00:00 2001-06-02 07:00:00
2001.43664 2001.44212 G 2001-06-08 09:00:00 2001-06-10 09:00:00
2001.43676 2001.45251 X 2001-06-08 10:00:00 2001-06-14 04:00:00
2001.46290 2001.47660 X 2001-06-17 23:00:00 2001-06-22 23:00:00
2001.46324 2001.46872 G 2001-06-18 02:00:00 2001-06-20 02:00:00
2001.47671 2001.48619 X 2001-06-23 00:00:00 2001-06-26 11:02:24
2001.50297 2001.52730 X 2001-07-02 14:00:00 2001-07-11 11:07:12
2001.54030 2001.56084 X 2001-07-16 05:00:00 2001-07-23 17:00:00
2001.54030 2001.54578 G 2001-07-16 05:00:00 2001-07-18 05:00:00
2001.56199 2001.57889 X 2001-07-24 03:00:00 2001-07-30 07:04:48
2001.56199 2001.56473 G 2001-07-24 03:00:00 2001-07-25 03:00:00
2001.57957 2001.59453 X 2001-07-30 13:00:00 2001-08-05 00:02:24
2001.57957 2001.58505 G 2001-07-30 13:00:00 2001-08-01 13:00:00
2001.59463 2001.60570 X 2001-08-05 01:00:00 2001-08-09 01:57:36
2001.60571 2001.61450 X 2001-08-09 02:00:00 2001-08-12 07:02:24
2001.61450 2001.62855 X 2001-08-12 07:00:00 2001-08-17 10:07:12
2001.62854 2001.63766 X 2001-08-17 10:00:00 2001-08-20 17:55:12
2001.63767 2001.65011 X 2001-08-20 18:00:00 2001-08-25 06:57:36
2001.63813 2001.64361 G 2001-08-20 22:00:00 2001-08-22 22:00:00
2001.65011 2001.66644 X 2001-08-25 07:00:00 2001-08-31 06:02:24
2001.65114 2001.65936 G 2001-08-25 16:00:00 2001-08-28 16:00:00
2001.67306 2001.69328 X 2001-09-02 16:00:00 2001-09-10 01:07:12
2001.67352 2001.67900 G 2001-09-02 20:00:00 2001-09-04 20:00:00
2001.69692 2001.72168 X 2001-09-11 09:00:00 2001-09-20 09:57:36
2001.70628 2001.70902 G 2001-09-14 19:00:00 2001-09-15 19:00:00
2001.72854 2001.73654 X 2001-09-22 22:00:00 2001-09-25 20:04:48
2001.73664 2001.76289 X 2001-09-25 21:00:00 2001-10-05 10:55:12
2001.76986 2001.77912 X 2001-10-08 00:00:00 2001-10-11 09:07:12
2001.77922 2001.79840 X 2001-10-11 10:00:00 2001-10-18 10:00:00
2001.80628 2001.81724 X 2001-10-21 07:00:00 2001-10-25 07:00:00
2001.82489 2001.83426 X 2001-10-28 02:00:00 2001-10-31 12:04:48
2001.84555 2001.87536 X 2001-11-04 15:00:00 2001-11-15 12:07:12
2001.87546 2001.89326 X 2001-11-15 13:00:00 2001-11-22 01:00:00
2001.89326 2001.91129 X 2001-11-22 01:00:00 2001-11-28 14:55:12
2001.91929 2001.92751 G 2001-12-01 13:00:00 2001-12-04 13:00:00
2001.92306 2001.94725 X 2001-12-02 22:00:00 2001-12-11 17:55:12
2001.95457 2001.96005 G 2001-12-14 10:00:00 2001-12-16 10:00:00
2001.95559 2001.97362 X 2001-12-14 19:00:00 2001-12-21 08:55:12
2001.98037 2001.99154 X 2001-12-23 20:00:00 2001-12-27 21:55:12
2001.98059 2001.98333 G 2001-12-23 22:00:00 2001-12-24 22:00:00
2001.99349 2002.00171 G 2001-12-28 15:00:00 2001-12-31 15:00:00
2001.99715 2002.01301 X 2001-12-29 23:00:00 2002-01-04 17:57:36
2002.01484 2002.02602 X 2002-01-05 10:00:00 2002-01-09 11:55:12
2002.02112 2002.02934 G 2002-01-07 17:00:00 2002-01-10 17:00:00
2002.02717 2002.04681 X 2002-01-09 22:00:00 2002-01-17 02:04:48
2002.05251 2002.05525 G 2002-01-19 04:00:00 2002-01-20 04:00:00
2002.05251 2002.06942 X 2002-01-19 04:00:00 2002-01-25 08:04:48
2002.06952 2002.08733 X 2002-01-25 09:00:00 2002-01-31 21:00:00
2002.08733 2002.09749 X 2002-01-31 21:00:00 2002-02-04 14:02:24
2002.09749 2002.11472 X 2002-02-04 14:00:00 2002-02-10 20:57:36
2002.09795 2002.10342 G 2002-02-04 18:00:00 2002-02-06 18:00:00
2002.11587 2002.13072 X 2002-02-11 07:00:00 2002-02-16 17:04:48
2002.11587 2002.11861 G 2002-02-11 07:00:00 2002-02-12 07:00:00
2002.13082 2002.13688 X 2002-02-16 18:00:00 2002-02-18 23:02:24
2002.13687 2002.15400 X 2002-02-18 23:00:00 2002-02-25 05:00:00
2002.17180 2002.19315 X 2002-03-03 17:00:00 2002-03-11 11:57:36
2002.17192 2002.17740 G 2002-03-03 18:00:00 2002-03-05 18:00:00
2002.19326 2002.20491 X 2002-03-11 13:00:00 2002-03-15 19:00:00
2002.20913 2002.21771 X 2002-03-17 08:00:00 2002-03-20 11:07:12
2002.21781 2002.22545 X 2002-03-20 12:00:00 2002-03-23 06:57:36
2002.22546 2002.24280 X 2002-03-23 07:00:00 2002-03-29 14:55:12
2002.23322 2002.23322 G 2002-03-26 03:00:00 2002-03-26 03:00:00
2002.24281 2002.26552 X 2002-03-29 15:00:00 2002-04-06 21:57:36
2002.24349 2002.25171 G 2002-03-29 21:00:00 2002-04-01 21:00:00
2002.26553 2002.27465 X 2002-04-06 22:00:00 2002-04-10 05:55:12
2002.27466 2002.29405 X 2002-04-10 06:00:00 2002-04-17 07:55:12
2002.27500 2002.27774 G 2002-04-10 09:00:00 2002-04-11 09:00:00
2002.29406 2002.29954 X 2002-04-17 08:00:00 2002-04-19 08:00:00
2002.29954 2002.30935 X 2002-04-19 08:00:00 2002-04-22 21:55:12
2002.30993 2002.31862 X 2002-04-23 03:00:00 2002-04-26 07:04:48
2002.31872 2002.33278 X 2002-04-26 08:00:00 2002-05-01 11:07:12
2002.32272 2002.32820 G 2002-04-27 19:00:00 2002-04-29 19:00:00
2002.33276 2002.34589 X 2002-05-01 11:00:00 2002-05-06 05:57:36
2002.35982 2002.37557 X 2002-05-11 08:00:00 2002-05-17 02:00:00
2002.35982 2002.36256 G 2002-05-11 08:00:00 2002-05-12 08:00:00
2002.37991 2002.38870 X 2002-05-18 16:00:00 2002-05-21 21:02:24
2002.38881 2002.39851 X 2002-05-21 22:00:00 2002-05-25 10:57:36
2002.40205 2002.41575 X 2002-05-26 18:00:00 2002-05-31 18:00:00
2002.41587 2002.43573 X 2002-05-31 19:00:00 2002-06-08 01:00:00
2002.43573 2002.45685 X 2002-06-08 01:00:00 2002-06-15 18:02:24
2002.46393 2002.47478 X 2002-06-18 08:00:00 2002-06-22 07:02:24
2002.46404 2002.46952 G 2002-06-18 09:00:00 2002-06-20 09:00:00
2002.47489 2002.49327 X 2002-06-22 08:00:00 2002-06-29 01:02:24
2002.47774 2002.48048 G 2002-06-23 09:00:00 2002-06-24 09:00:00
2002.49326 2002.50844 X 2002-06-29 01:00:00 2002-07-04 13:57:36
2002.50845 2002.51987 X 2002-07-04 14:00:00 2002-07-08 18:04:48
2002.50856 2002.51404 G 2002-07-04 15:00:00 2002-07-06 15:00:00
2002.51986 2002.52819 X 2002-07-08 18:00:00 2002-07-11 18:57:36
2002.52808 2002.53082 G 2002-07-11 18:00:00 2002-07-12 18:00:00
2002.52820 2002.53869 X 2002-07-11 19:00:00 2002-07-15 14:55:12
2002.53870 2002.54670 X 2002-07-15 15:00:00 2002-07-18 13:04:48
2002.54669 2002.56266 X 2002-07-18 13:00:00 2002-07-24 08:55:12
2002.56507 2002.56507 G 2002-07-25 06:00:00 2002-07-25 06:00:00
2002.56518 2002.57009 X 2002-07-25 07:00:00 2002-07-27 01:57:36
2002.58368 2002.60365 X 2002-08-01 01:00:00 2002-08-08 07:57:36
2002.60377 2002.61152 X 2002-08-08 09:00:00 2002-08-11 04:55:12
2002.60582 2002.61130 G 2002-08-09 03:00:00 2002-08-11 03:00:00
2002.61153 2002.61975 X 2002-08-11 05:00:00 2002-08-14 05:00:00
2002.61975 2002.63208 X 2002-08-14 05:00:00 2002-08-18 17:00:00
2002.63208 2002.64293 X 2002-08-18 17:00:00 2002-08-22 16:02:24
2002.65320 2002.66758 X 2002-08-26 10:00:00 2002-08-31 16:00:00
2002.65331 2002.66153 G 2002-08-26 11:00:00 2002-08-29 11:00:00
2002.67397 2002.68641 X 2002-09-03 00:00:00 2002-09-07 12:57:36
2002.68653 2002.69554 X 2002-09-07 14:00:00 2002-09-10 20:57:36
2002.69463 2002.69737 G 2002-09-10 13:00:00 2002-09-11 13:00:00
2002.69555 2002.70845 X 2002-09-10 21:00:00 2002-09-15 14:02:24
2002.70845 2002.73527 X 2002-09-15 14:00:00 2002-09-25 08:57:36
2002.70890 2002.71712 G 2002-09-15 18:00:00 2002-09-18 18:00:00
2002.75251 2002.76289 X 2002-10-01 16:00:00 2002-10-05 10:57:36
2002.76758 2002.77032 G 2002-10-07 04:00:00 2002-10-08 04:00:00
2002.76804 2002.78664 X 2002-10-07 08:00:00 2002-10-14 02:57:36
2002.78664 2002.79486 G 2002-10-14 03:00:00 2002-10-17 03:00:00
2002.78676 2002.79876 X 2002-10-14 04:00:00 2002-10-18 13:07:12
2002.79874 2002.81244 X 2002-10-18 13:00:00 2002-10-23 13:00:00
2002.81244 2002.82261 X 2002-10-23 13:00:00 2002-10-27 06:02:24
2002.81313 2002.81861 G 2002-10-23 19:00:00 2002-10-25 19:00:00
2002.82260 2002.83036 X 2002-10-27 06:00:00 2002-10-30 01:55:12
2002.83767 2002.84589 G 2002-11-01 18:00:00 2002-11-04 18:00:00
2002.83779 2002.86176 X 2002-11-01 19:00:00 2002-11-10 13:00:00
2002.86119 2002.86393 G 2002-11-10 08:00:00 2002-11-11 08:00:00
2002.86347 2002.87342 X 2002-11-11 04:00:00 2002-11-14 19:07:12
2002.88881 2002.89155 G 2002-11-20 10:00:00 2002-11-21 10:00:00
2002.88881 2002.90616 X 2002-11-20 10:00:00 2002-11-26 17:55:12
2002.90616 2002.90890 G 2002-11-26 18:00:00 2002-11-27 18:00:00
2002.90628 2002.93266 X 2002-11-26 19:00:00 2002-12-06 10:07:12
2002.93265 2002.94613 X 2002-12-06 10:00:00 2002-12-11 08:04:48
2002.93288 2002.93836 G 2002-12-06 12:00:00 2002-12-08 12:00:00
2002.95183 2002.96700 X 2002-12-13 10:00:00 2002-12-18 22:57:36
2002.95217 2002.95491 G 2002-12-13 13:00:00 2002-12-14 13:00:00
2002.96712 2002.97638 X 2002-12-19 00:00:00 2002-12-22 09:07:12
2002.97637 2002.98812 X 2002-12-22 09:00:00 2002-12-26 15:57:36
2002.97637 2002.97911 G 2002-12-22 09:00:00 2002-12-23 09:00:00
2002.98779 2002.99326 G 2002-12-26 13:00:00 2002-12-28 13:00:00
2002.98813 2003.00777 X 2002-12-26 16:00:00 2003-01-02 20:04:48
2003.00765 2003.01313 G 2003-01-02 19:00:00 2003-01-04 19:00:00
2003.00776 2003.02330 X 2003-01-02 20:00:00 2003-01-08 12:04:48
2003.02637 2003.04703 X 2003-01-09 15:00:00 2003-01-17 03:57:36
2003.04715 2003.06189 X 2003-01-17 05:00:00 2003-01-22 14:07:12
2003.04737 2003.05559 G 2003-01-17 07:00:00 2003-01-20 07:00:00
2003.06187 2003.08116 X 2003-01-22 14:00:00 2003-01-29 14:57:36
2003.08116 2003.08848 X 2003-01-29 15:00:00 2003-02-01 07:04:48
2003.08847 2003.09384 X 2003-02-01 07:00:00 2003-02-03 06:02:24
2003.09384 2003.10296 X 2003-02-03 06:00:00 2003-02-06 13:55:12
2003.12352 2003.13847 X 2003-02-14 02:00:00 2003-02-19 13:02:24
2003.12363 2003.12911 G 2003-02-14 03:00:00 2003-02-16 03:00:00
2003.13858 2003.14497 X 2003-02-19 14:00:00 2003-02-21 21:55:12
2003.14726 2003.15526 X 2003-02-22 18:00:00 2003-02-25 16:04:48
2003.15662 2003.15936 G 2003-02-26 04:00:00 2003-02-27 04:00:00
2003.15845 2003.16998 X 2003-02-26 20:00:00 2003-03-03 01:02:24
2003.17009 2003.17604 X 2003-03-03 02:00:00 2003-03-05 06:04:48
2003.17009 2003.17283 G 2003-03-03 02:00:00 2003-03-04 02:00:00
2003.17603 2003.18904 X 2003-03-05 06:00:00 2003-03-10 00:00:00
2003.20011 2003.23436 X 2003-03-14 01:00:00 2003-03-26 13:00:00
2003.23402 2003.23676 G 2003-03-26 10:00:00 2003-03-27 10:00:00
2003.23447 2003.24349 X 2003-03-26 14:00:00 2003-03-29 20:57:36
2003.24315 2003.24863 G 2003-03-29 18:00:00 2003-03-31 18:00:00
2003.24349 2003.25766 X 2003-03-29 21:00:00 2003-04-04 01:04:48
2003.26758 2003.27580 G 2003-04-07 16:00:00 2003-04-10 16:00:00
2003.26872 2003.27305 X 2003-04-08 02:00:00 2003-04-09 15:55:12
2003.27317 2003.28449 X 2003-04-09 17:00:00 2003-04-13 20:07:12
2003.28447 2003.30387 X 2003-04-13 20:00:00 2003-04-20 21:55:12
2003.30388 2003.31358 X 2003-04-20 22:00:00 2003-04-24 10:57:36
2003.31336 2003.31610 G 2003-04-24 09:00:00 2003-04-25 09:00:00
2003.31358 2003.31928 X 2003-04-24 11:00:00 2003-04-26 12:55:12
2003.31929 2003.32636 X 2003-04-26 13:00:00 2003-04-29 02:55:12
2003.32534 2003.33082 G 2003-04-28 18:00:00 2003-04-30 18:00:00
2003.32637 2003.34201 X 2003-04-29 03:00:00 2003-05-04 20:02:24
2003.34189 2003.35011 G 2003-05-04 19:00:00 2003-05-07 19:00:00
2003.34201 2003.35960 X 2003-05-04 20:00:00 2003-05-11 06:04:48
2003.35959 2003.37981 X 2003-05-11 06:00:00 2003-05-18 15:07:12
2003.38676 2003.39476 X 2003-05-21 04:00:00 2003-05-24 02:04:48
2003.38676 2003.38676 G 2003-05-21 04:00:00 2003-05-21 04:00:00
2003.39486 2003.40138 X 2003-05-24 03:00:00 2003-05-26 12:07:12
2003.40137 2003.41255 X 2003-05-26 12:00:00 2003-05-30 13:55:12
2003.41256 2003.41815 X 2003-05-30 14:00:00 2003-06-01 14:57:36
2003.41815 2003.42979 X 2003-06-01 15:00:00 2003-06-05 21:00:00
2003.42979 2003.43527 X 2003-06-05 21:00:00 2003-06-07 21:00:00
2003.43527 2003.43960 X 2003-06-07 21:00:00 2003-06-09 10:55:12
2003.43961 2003.45104 X 2003-06-09 11:00:00 2003-06-13 15:04:48
2003.45103 2003.45892 X 2003-06-13 15:00:00 2003-06-16 12:07:12
2003.46336 2003.47796 X 2003-06-18 03:00:00 2003-06-23 10:55:12
2003.47808 2003.48630 X 2003-06-23 12:00:00 2003-06-26 12:00:00
2003.48630 2003.50332 X 2003-06-26 12:00:00 2003-07-02 17:02:24
2003.50548 2003.52512 X 2003-07-03 12:00:00 2003-07-10 16:04:48
2003.52751 2003.53025 G 2003-07-11 13:00:00 2003-07-12 13:00:00
2003.52751 2003.53540 X 2003-07-11 13:00:00 2003-07-14 10:07:12
2003.53550 2003.54819 X 2003-07-14 11:00:00 2003-07-19 02:07:12
2003.54817 2003.55935 X 2003-07-19 02:00:00 2003-07-23 03:55:12
2003.55936 2003.56668 X 2003-07-23 04:00:00 2003-07-25 20:04:48
2003.56667 2003.57387 X 2003-07-25 20:00:00 2003-07-28 11:07:12
2003.56724 2003.57546 G 2003-07-26 01:00:00 2003-07-29 01:00:00
2003.57386 2003.59668 X 2003-07-28 11:00:00 2003-08-05 18:55:12
2003.59680 2003.60502 G 2003-08-05 20:00:00 2003-08-08 20:00:00
2003.59989 2003.61211 X 2003-08-06 23:00:00 2003-08-11 10:02:24
2003.61221 2003.62238 X 2003-08-11 11:00:00 2003-08-15 04:02:24
2003.62237 2003.62900 X 2003-08-15 04:00:00 2003-08-17 14:04:48
2003.62900 2003.63642 X 2003-08-17 14:00:00 2003-08-20 07:02:24
2003.63527 2003.64349 G 2003-08-19 21:00:00 2003-08-22 21:00:00
2003.63642 2003.65855 X 2003-08-20 07:00:00 2003-08-28 08:55:12
2003.66130 2003.66851 X 2003-08-29 09:00:00 2003-09-01 00:07:12
2003.66130 2003.66130 G 2003-08-29 09:00:00 2003-08-29 09:00:00
2003.66975 2003.67797 G 2003-09-01 11:00:00 2003-09-04 11:00:00
2003.66986 2003.67397 X 2003-09-01 12:00:00 2003-09-03 00:00:00
2003.67614 2003.68905 X 2003-09-03 19:00:00 2003-09-08 12:02:24
2003.68904 2003.69452 G 2003-09-08 12:00:00 2003-09-10 12:00:00
2003.68916 2003.70902 X 2003-09-08 13:00:00 2003-09-15 19:00:00
2003.70902 2003.73036 X 2003-09-15 19:00:00 2003-09-23 13:57:36
2003.70959 2003.71507 G 2003-09-16 00:00:00 2003-09-18 00:00:00
2003.73037 2003.74806 X 2003-09-23 14:00:00 2003-09-30 01:02:24
2003.75183 2003.76358 X 2003-10-01 10:00:00 2003-10-05 16:57:36
2003.76358 2003.76632 G 2003-10-05 17:00:00 2003-10-06 17:00:00
2003.76553 2003.77021 X 2003-10-06 10:00:00 2003-10-08 03:02:24
2003.77032 2003.78333 X 2003-10-08 04:00:00 2003-10-12 22:00:00
2003.78311 2003.79132 G 2003-10-12 20:00:00 2003-10-15 20:00:00
2003.78333 2003.79681 X 2003-10-12 22:00:00 2003-10-17 20:04:48
2003.80388 2003.81462 X 2003-10-20 10:00:00 2003-10-24 08:04:48
2003.81473 2003.81974 X 2003-10-24 09:00:00 2003-10-26 04:55:12
2003.82432 2003.84122 X 2003-10-27 21:00:00 2003-11-03 01:04:48
2003.84406 2003.85091 X 2003-11-04 02:00:00 2003-11-06 14:00:00
2003.85457 2003.86142 X 2003-11-07 22:00:00 2003-11-10 10:00:00
2003.85628 2003.86450 G 2003-11-08 13:00:00 2003-11-11 13:00:00
2003.86153 2003.87397 X 2003-11-10 11:00:00 2003-11-14 23:57:36
2003.87397 2003.88803 X 2003-11-15 00:00:00 2003-11-20 03:07:12
2003.88801 2003.89292 X 2003-11-20 03:00:00 2003-11-21 21:57:36
2003.89989 2003.91337 X 2003-11-24 11:00:00 2003-11-29 09:04:48
2003.91484 2003.92763 X 2003-11-29 22:00:00 2003-12-04 14:04:48
2003.92763 2003.93311 G 2003-12-04 14:00:00 2003-12-06 14:00:00
2003.92774 2003.93459 X 2003-12-04 15:00:00 2003-12-07 03:00:00
2003.93459 2003.96988 X 2003-12-07 03:00:00 2003-12-20 00:07:12
2003.93596 2003.94418 G 2003-12-07 15:00:00 2003-12-10 15:00:00
2003.96941 2003.97763 G 2003-12-19 20:00:00 2003-12-22 20:00:00
2003.96986 2003.98652 X 2003-12-20 00:00:00 2003-12-26 01:55:12
2003.98927 2003.99864 X 2003-12-27 02:00:00 2003-12-30 12:04:48
2003.99007 2003.99281 G 2003-12-27 09:00:00 2003-12-28 09:00:00
2003.99874 2004.00774 X 2003-12-30 13:00:00 2004-01-02 19:57:36
2004.00080 2004.00899 G 2003-12-31 07:00:00 2004-01-03 07:00:00
2004.00774 2004.01856 X 2004-01-02 20:00:00 2004-01-06 19:02:24
2004.01856 2004.02492 X 2004-01-06 19:00:00 2004-01-09 02:55:12
2004.02493 2004.02939 X 2004-01-09 03:00:00 2004-01-10 18:07:12
2004.02937 2004.03484 X 2004-01-10 18:00:00 2004-01-12 18:00:00
2004.03563 2004.04145 X 2004-01-13 01:00:00 2004-01-15 04:07:12
2004.04155 2004.04964 X 2004-01-15 05:00:00 2004-01-18 04:02:24
2004.06011 2004.07434 X 2004-01-22 00:00:00 2004-01-27 05:02:24
2004.07434 2004.07707 G 2004-01-27 05:00:00 2004-01-28 05:00:00
2004.07445 2004.08197 X 2004-01-27 06:00:00 2004-01-30 00:00:00
2004.08197 2004.09027 X 2004-01-30 00:00:00 2004-02-02 00:57:36
2004.09028 2004.10052 X 2004-02-02 01:00:00 2004-02-05 19:00:00
2004.10052 2004.10839 X 2004-02-05 19:00:00 2004-02-08 16:07:12
2004.11566 2004.13479 X 2004-02-11 08:00:00 2004-02-18 08:00:00
2004.11623 2004.12170 G 2004-02-11 13:00:00 2004-02-13 13:00:00
2004.15836 2004.16655 G 2004-02-26 23:00:00 2004-02-29 23:00:00
2004.15836 2004.18557 X 2004-02-26 23:00:00 2004-03-07 22:02:24
2004.18830 2004.21652 X 2004-03-08 22:00:00 2004-03-19 05:55:12
2004.19012 2004.19558 G 2004-03-09 14:00:00 2004-03-11 14:00:00
2004.21664 2004.23214 X 2004-03-19 07:00:00 2004-03-24 23:04:48
2004.23167 2004.23987 G 2004-03-24 19:00:00 2004-03-27 19:00:00
2004.23213 2004.25388 X 2004-03-24 23:00:00 2004-04-01 22:02:24
2004.25672 2004.26322 X 2004-04-02 23:00:00 2004-04-05 08:07:12
2004.26343 2004.27778 X 2004-04-05 10:00:00 2004-04-10 16:00:00
2004.28188 2004.28461 G 2004-04-12 04:00:00 2004-04-13 04:00:00
2004.28313 2004.28996 X 2004-04-12 15:00:00 2004-04-15 03:00:00
2004.29007 2004.29999 X 2004-04-15 04:00:00 2004-04-18 19:07:12
2004.30533 2004.32571 X 2004-04-20 18:00:00 2004-04-28 05:02:24
2004.32434 2004.32707 G 2004-04-27 17:00:00 2004-04-28 17:00:00
2004.32582 2004.34016 X 2004-04-28 06:00:00 2004-05-03 12:00:00
2004.34016 2004.36044 X 2004-05-03 12:00:00 2004-05-10 22:04:48
2004.34028 2004.34847 G 2004-05-03 13:00:00 2004-05-06 13:00:00
2004.38388 2004.38661 G 2004-05-19 12:00:00 2004-05-20 12:00:00
2004.38456 2004.40721 X 2004-05-19 18:00:00 2004-05-28 00:57:36
2004.41223 2004.42042 G 2004-05-29 21:00:00 2004-06-01 21:00:00
2004.41245 2004.42964 X 2004-05-29 23:00:00 2004-06-05 05:57:36
2004.42976 2004.43886 X 2004-06-05 07:00:00 2004-06-08 14:55:12
2004.43887 2004.44581 X 2004-06-08 15:00:00 2004-06-11 03:57:36
2004.45435 2004.45981 G 2004-06-14 07:00:00 2004-06-16 07:00:00
2004.45446 2004.47859 X 2004-06-14 08:00:00 2004-06-23 03:55:12
2004.49158 2004.49704 G 2004-06-27 22:00:00 2004-06-29 22:00:00
2004.49169 2004.52174 X 2004-06-27 23:00:00 2004-07-08 23:00:00
2004.52596 2004.53246 X 2004-07-10 12:00:00 2004-07-12 21:07:12
2004.52675 2004.53222 G 2004-07-10 19:00:00 2004-07-12 19:00:00
2004.53256 2004.54349 X 2004-07-12 22:00:00 2004-07-16 22:00:00
2004.54337 2004.54611 G 2004-07-16 21:00:00 2004-07-17 21:00:00
2004.54349 2004.55032 X 2004-07-16 22:00:00 2004-07-19 10:00:00
